Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4903953621251265,-1.17315161164907,0.0,0.0,0.0,0.2561994246606006,3.525487433264e-07,0.0,0.0,0.0,0.0,0.0,3.1275496670120115,1.3211104794468889,0.0,0.0,0.0,6.337588177772891e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2511392477938545,0.0,0.0,0.0,3.049410921123258,0.7670369206737885,-1.07104270283663e-05,0.2238884385921861,0.0,0.416719780857929,-5.8847076093124615,5.172267428345334,-0.7124401809671271,4.300578050224958,10.017848
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45191942171057736,-0.5035580709378895,0.0,0.0,0.0,0.2561994076519841,3.4249878357470003e-07,0.0,0.0,0.0,0.0,0.0,3.349522205971486,1.32111050967597,0.0,0.0,0.0,6.360725619856325e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6721294799133837,0.0,0.0,0.0,2.9838435156732284,0.8863714717014572,-1.17424918119414e-05,0.22388948489761376,0.0,0.9567298321527715,-5.896527407269481,3.750835638483008,-2.145691768786473,3.839751172260617,10.452454000000001
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4713209129233702,-0.6443907249466774,0.0,0.0,0.0,0.25619951740552466,4.060931678985e-07,0.0,0.0,0.0,0.0,0.0,3.30850513571508,1.321110510176623,0.0,0.0,0.0,6.366558406267083e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7482596706577787,0.0,0.0,0.0,3.585273143932116,0.7141452342204199,-1.08044388207522e-05,0.2238896353912824,0.0,0.6750097222818554,-5.997612626952357,4.142003358752036,-1.855609268200321,3.7951604631282496,10.803702999999999
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000239225759061263,-1.2213912516555352,0.0,0.0,0.0,0.256199358977696,3.296403287617e-07,0.0,0.0,0.0,0.0,0.0,2.7913409741977584,1.3211105758602648,0.0,0.0,0.0,6.372341445756648e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580489301023806,0.0,0.0,0.0,2.8373608410144535,0.4783249899689149,-8.9655552795444e-06,0.22388682256073353,0.0,0.956069687455807,-5.3517948118739,5.715385013813652,0.36359020193975267,4.213292170505932,10.587212
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002439942698445724,-0.9404635962036988,0.0,0.0,0.0,0.25619936338229743,3.311457763863e-07,0.0,0.0,0.0,0.0,0.0,2.8335486683665865,1.3211106034251612,0.0,0.0,0.0,6.378234130581728e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0554592574202655,0.0,0.0,0.0,2.717273452608143,0.6084153829863324,-8.8149241038974e-06,0.2238871518374673,0.0,0.6220296936369175,-5.593906416838804,6.242528020395945,0.6486216035571406,4.951554596334677,10.346317000000004
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001030567211318843,-0.09056898935777298,0.0,0.0,0.0,0.25619934568652347,3.282732471594e-07,0.0,0.0,0.0,0.0,0.0,5.112449102016752,1.321111017457887,0.0,0.0,0.0,6.458892820250954e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1015595129744866,0.0,0.0,0.0,0.8038918656878802,1.5448403563500086,-6.393378645183699e-06,0.22389179350683444,0.0,0.698579685578937,-7.060526181129265,6.641460075487166,-0.4190661056420986,7.9498809357586975,10.553912000000002
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011948783042402376,-0.000340348398193415,0.0,0.0,0.0,0.25619934869219,3.2786571240549997e-07,0.0,0.0,0.0,0.0,0.0,5.79416246485946,1.321111045191557,0.0,0.0,0.0,6.504563783879295e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05680898198225829,0.0,0.0,0.0,0.0,1.5768494442408536,-6.3202374743775e-06,0.22389209744798969,0.0,0.921989516690752,-6.346638136474523,7.094502846404349,0.7478647099298259,9.93168150132699,10.91048
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09614293988416188,-0.00041928891198418427,0.0,0.0,0.0,0.25619938102295625,3.3526412051170003e-07,0.0,0.0,0.0,0.0,0.0,5.893553603611181,1.32111105165587,0.0,0.0,0.0,6.578371650426623e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581039239476714,-6.3191219121260004e-06,0.22389218858751903,0.0,0.955389591274444,-6.222755925160951,7.202016246685042,0.9792603215240906,10.350773408725555,11.306163
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09824191247402932,-0.00031925029232909743,0.0,0.0,0.0,0.2561993502925031,3.278977126334e-07,0.0,0.0,0.0,0.0,0.0,5.815182191158496,1.3211110526640901,0.0,0.0,0.0,6.552081253882822e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.577929513349372,-6.2971334409822e-06,0.22389220143937943,0.0,0.5714895272970169,-6.435823217210359,7.386569733289754,0.9507465160793954,10.242977472702986,10.814467000000002
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8792345685859865,-0.00031412006479347585,0.0,0.0,0.0,0.2561993661872463,3.3068903843520003e-07,0.0,0.0,0.0,0.0,0.0,5.668545638020615,1.321111056690399,0.0,0.0,0.0,6.56916372904138e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5715047703567382,-6.3013343934046995e-06,0.22389224602021462,0.0,0.5091395325698024,-6.703652026451428,7.3251179839235245,0.6214659574720972,10.541633467430197,11.050773
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025352904332567,-0.0003105399531026002,0.0,0.0,0.0,0.2561993610606721,3.3183575789209997e-07,0.0,0.0,0.0,0.0,0.0,5.63205869410951,1.3211110523462355,0.0,0.0,0.0,6.535975133985189e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5635711423147427,-6.2895389660182e-06,0.22389226944292467,0.0,0.45338960937134015,-7.053159091208721,7.082906600834346,0.029747509625624842,10.05161639062866,10.505006
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4402647173654726,-0.0003064108532196158,0.0,0.0,0.0,0.2561993684259556,3.3385517554200004e-07,0.0,0.0,0.0,0.0,0.0,5.509749743779469,1.3211110551754772,0.0,0.0,0.0,6.5410615334655e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5620394303041618,-6.2877966678111e-06,0.22389230928178327,0.0,0.5211195471016168,-7.005605537513641,6.75845477623696,-0.2471507612766818,10.065793452898387,10.586913000000003
