Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199985667886707,-0.5054178142199053,0.0,0.0,0.0,0.2395994702377941,3.08017228405e-07,0.0,0.0,0.0,0.0,0.0,3.2538682296315993,1.321111300393556,0.0,0.0,0.0,3.1900418371902205e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6726793317269095,0.0,0.0,0.0,2.9838450086086783,0.8880780352178382,-9.4230169161943e-06,0.22388883776742236,0.0,0.9567297750337096,-5.861019049207011,3.746531454198144,-2.1144875950088666,3.7266298846307055,10.339884000000001
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44324141964008806,-0.61817749255124,0.0,0.0,0.0,0.23959954987952775,3.444408776952e-07,0.0,0.0,0.0,0.0,0.0,3.2590432422835023,1.3211112968305774,0.0,0.0,0.0,3.192452790823965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74881948012526,0.0,0.0,0.0,3.585224643373989,0.715468095426656,-9.2691625246263e-06,0.2238889681607942,0.0,0.6750097513956418,-5.9981454539641135,4.095618455795765,-1.9025269981683486,3.6816391251051073,10.690693
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002253646709331639,-1.3003501474384311,0.0,0.0,0.0,0.23959940936284824,2.911103402461e-07,0.0,0.0,0.0,0.0,0.0,2.7959232782028645,1.3211113151296496,0.0,0.0,0.0,3.1949524253798525e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.580989424378604,0.0,0.0,0.0,2.8373618520695882,0.4945592358936994,-8.3057720979531e-06,0.22388606554144172,0.0,0.9560699183059116,-5.374848957587422,5.699593287870552,0.3247443302831307,4.099690805245896,10.474112
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022936252170228892,-0.9814000684060568,0.0,0.0,0.0,0.23959941522188188,2.9470074393839996e-07,0.0,0.0,0.0,0.0,0.0,2.823986063231307,1.3211113411035582,0.0,0.0,0.0,3.1970527509288976e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.055869473692285,0.0,0.0,0.0,2.717264428232326,0.5327176442802858,-7.9425732883082e-06,0.22388640917803476,0.0,0.6220298514836753,-5.586778923348679,6.264839682306996,0.6780607589583169,4.838183246591714,10.233347000000002
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009422501072102504,-0.10513019449003588,0.0,0.0,0.0,0.23959941008419744,2.9329203075669996e-07,0.0,0.0,0.0,0.0,0.0,5.096720833512634,1.3211117082530903,0.0,0.0,0.0,3.240519331631304e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1017697437126126,0.0,0.0,0.0,0.8038728486884308,1.5283800411887483,-5.5178400119227e-06,0.22389203148786188,0.0,0.6985796622868692,-7.080415285491633,6.612124204761512,-0.4682910807301214,7.837219745312086,10.441441999999999
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006473767808987245,-0.00036999505536042287,0.0,0.0,0.0,0.23959943028478647,2.983722820875e-07,0.0,0.0,0.0,0.0,0.0,5.770824146439603,1.3211117465646687,0.0,0.0,0.0,3.267426772656266e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05681914031441777,0.0,0.0,0.0,0.0,1.576718109672712,-5.3949466408341e-06,0.2238923884712229,0.0,0.921989691815562,-6.376987456067112,7.0582141408382055,0.6812266847710944,9.819471167870022,10.798280000000002
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855335202841345,-0.0003405700654275087,0.0,0.0,0.0,0.239599447474788,3.039122124947e-07,0.0,0.0,0.0,0.0,0.0,5.872664925654529,1.3211117526250922,0.0,0.0,0.0,3.3090013744186354e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5810583464668337,-5.3831702098937996e-06,0.22389246113173183,0.0,0.9553896924010984,-6.2529792538257505,7.168137769380399,0.9151585155546481,10.238673307598903,11.194063000000002
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08286827017505007,-0.0003106918226376552,0.0,0.0,0.0,0.23959942200130663,2.936170979955e-07,0.0,0.0,0.0,0.0,0.0,5.793090914172194,1.321111746831532,0.0,0.0,0.0,3.2920717472530525e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5778055426888362,-5.3922745540755e-06,0.22389247842340826,0.0,0.5714896484198356,-6.461457758192205,7.354542538243842,0.8930847800516367,10.131137351580167,10.702627000000001
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017195470784176,-0.00030340828227297216,0.0,0.0,0.0,0.2395994213246307,2.863484238829e-07,0.0,0.0,0.0,0.0,0.0,5.641510863674803,1.3211117571800421,0.0,0.0,0.0,3.302776085177166e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571176382363264,-5.365893691714e-06,0.22389253051672914,0.0,0.5091396514839428,-6.751360691638586,7.282592037945773,0.5312313463071868,10.429933348516057,10.939073
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0790764113372036,-0.0003026914504061162,0.0,0.0,0.0,0.2395993980048871,2.78498270007e-07,0.0,0.0,0.0,0.0,0.0,5.496722684025009,1.321111746112826,0.0,0.0,0.0,3.2828562658790636e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5644009691018899,-5.3805463895493e-06,0.2238925366327259,0.0,0.4533897063141774,-7.058301525043782,7.073771878791582,0.0154703537478008,9.939966293685824,10.393356
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5058259772272435,-0.00029763491810467466,0.0,0.0,0.0,0.23959940381621955,2.8038634543860003e-07,0.0,0.0,0.0,0.0,0.0,5.419674026326884,1.3211117507552506,0.0,0.0,0.0,3.286768874687841e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5620802912614602,-5.3698090570954995e-06,0.22389257655712388,0.0,0.5211196630091149,-7.04290656475845,6.725358612527106,-0.3175479522313435,9.954333336990885,10.475453
