Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39235487497202587,-0.0003729245277594668,0.0,0.0,0.0,0.1799994375676211,0.0,0.0,0.0,0.0,0.0,0.0,5.305578869934727,1.3211093131093918,0.0,0.0,0.0,7.942195339626816e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.380193006804399,-7.7657770924204e-06,0.2238879888533644,0.0,0.9589494704572988,-7.882952898842071,5.6435128808731925,-2.239440017968879,6.5633025295427,7.522251999999998
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4030636361311913,-0.0003686230077392446,0.0,0.0,0.0,0.1799994368733194,0.0,0.0,0.0,0.0,0.0,0.0,5.304308608899613,1.3211093140758416,0.0,0.0,0.0,7.939860401062614e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375502237748357,-7.7700695408855e-06,0.22388800135460962,0.0,0.7933493912261379,-7.943145265780708,5.759296286985198,-2.1838489787955093,6.623645608773862,7.416995
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12273661890403936,-0.0011526054342958013,0.0,0.0,0.0,0.1799994175181557,0.0,0.0,0.0,0.0,0.0,0.0,4.792907139080308,1.3211090592490256,0.0,0.0,0.0,7.813513441349666e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19626893203912116,0.0,0.0,0.0,0.4419475160497664,1.374511409856641,-8.549120866987799e-06,0.22388683202440404,0.0,0.9454194947105946,-7.696057635621895,5.7564587158157785,-1.939598919806117,6.0743900572005165,7.658025999999999
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016762995049932053,-0.1458592521221506,0.0,0.0,0.0,0.17999942001325261,0.0,0.0,0.0,0.0,0.0,0.0,4.733206041240222,1.32110903538944,0.0,0.0,0.0,7.754291647712207e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7983693747532786,0.0,0.0,0.0,1.4660865031264587,1.3711674676334276,-8.5898589748556e-06,0.2238866138186956,0.0,0.9622894967121381,-7.6783818133918,4.888679794052062,-2.7897020193397384,4.8954746254081245,8.12222
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002705946185161926,-1.7654371816474268,0.0,0.0,0.0,0.17999941916920512,0.0,0.0,0.0,0.0,0.0,0.0,4.439091583683555,1.3211088269969933,0.0,0.0,0.0,7.76395563836508e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2937892491127077,0.0,0.0,0.0,3.092655998803943,1.3671250182148178,-9.6809651778779e-06,0.22388288777030857,0.0,0.5929797180250056,-6.255441835735972,4.155005795930138,-2.1004360398058344,3.6655950340583447,8.64502
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040663319392403606,-0.9868271805747983,0.0,0.0,0.0,0.1799994633354966,0.0,0.0,0.0,0.0,0.0,0.0,3.910823828517047,1.3211089129965707,0.0,0.0,0.0,7.746421177793499e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5653991657436028,0.0,0.0,0.0,4.107658742403848,1.141005841971608,-8.7581778600019e-06,0.2204349158163945,0.0,0.6706798093224602,-6.299998501008221,3.0842108345284025,-3.2157876664798186,2.61141228253009,8.955150000000001
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027089991119344243,-1.966608119723251,0.0,0.0,0.0,0.1799993925757965,0.0,0.0,0.0,0.0,0.0,0.0,4.355748746191658,1.3211088073044241,0.0,0.0,0.0,7.727874990874524e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5905793379130782,0.0,0.0,0.0,5.121293539989499,1.3636005165278673,-9.9915241779164e-06,0.2238823048909168,0.0,0.5329496041437343,-7.6085624947297745,3.984332851035874,-3.624229643693901,1.853762517953688,9.098585
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033937665520396694,-0.5452052405454889,0.0,0.0,0.0,0.17999941011708942,0.0,0.0,0.0,0.0,0.0,0.0,4.6884454180199295,1.3211089784208496,0.0,0.0,0.0,7.731214392060709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5865489241247293,0.0,0.0,0.0,4.59467668437659,1.365262982921674,-8.6697576316068e-06,0.22388478413000557,0.0,0.6279096912229011,-7.782297937519183,2.6264989919820927,-5.155798945537089,2.078027700275781,8.887163000000003
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003481097768921413,-0.519978037747718,0.0,0.0,0.0,0.1799994125704104,0.0,0.0,0.0,0.0,0.0,0.0,4.687699913726873,1.3211089770423219,0.0,0.0,0.0,7.796816915430404e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2350391098549747,0.0,0.0,0.0,2.1733742381986145,1.3674351562730689,-9.016476650868201e-06,0.22388516721677124,0.0,0.46459944030975586,-7.6684229879543055,5.140045910911067,-2.5283770770432383,4.732112211636655,8.605125
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14306604722805516,-0.0004204015371295568,0.0,0.0,0.0,0.1799994395320712,0.0,0.0,0.0,0.0,0.0,0.0,4.939705652968155,1.3211091637509835,0.0,0.0,0.0,7.87084658046711e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6552691237290709,0.0,0.0,0.0,0.7072249601275379,1.3726671092680296,-8.1901866852433e-06,0.22388762132371368,0.0,0.3760396300850565,-7.561463623145181,6.4225728498302255,-1.1388907733149554,7.041115286058335,8.779649000000001
